Verkaeufer;Umsatzgruppe;Gesamt Umsatz;Umsatz Januar 2013;Umsatz Februar 2013;Umsatz M?z 2013;Umsatz April 2013;Umsatz Mai 2013;Umsatz Juni 2013;Umsatz Juli 2013;Umsatz August 2013;Umsatz September 2013;Umsatz Oktober 2013;Umsatz November 2013;Umsatz Dezember 2013;Umsatz Januar 2014;Umsatz Februar 2014;Umsatz M?z 2014;Umsatz April 2014;Umsatz Mai 2014;Umsatz Juni 2014;Umsatz Juli 2014;Umsatz August 2014;Umsatz September 2014;Umsatz Oktober 2014;Umsatz November 2014;Umsatz Dezember 2014;Umsatz Januar 2015;Umsatz Februar 2015;Umsatz M?z 2015;Umsatz April 2015;Umsatz Mai 2015;Umsatz Juni 2015;Umsatz Juli 2015;Umsatz August 2015;Umsatz September 2015;Umsatz Oktober 2015;Umsatz November 2015;Umsatz Dezember 2015
21;241;101800,0664;58996,33381;256,4686364;264,5704209;465,6508445;7011,616267;0,128589541;51,09640589;-748,2286655;41,20647249;41,33328287;320,7258962;208,9364471;3878,326278;30,2023634;154,3731283;6188,545416;41,77255993;244,181024;11,50289235;-248,4390557;133,5432889;89,16305347;6883,772105;370,1248564;6275,152202;10013,54461;214,811807;107,2744366;21,10399526;341,4976975;17,58743724;13,72092382;53,82588001;5,789417169;48,52010634;0,331549164
21;301;2491,441299;552,6074742;58,76920637;37,99359572;25,43539941;29,23968905;26,70845412;40,15074829;28,59278835;5,612000864;44,07861511;358,4951022;2,281002195;27,11045097;5,576211327;208,6818788;1,997169623;0,35501036;23,35682408;173,0615315;36,34315971;8,390174194;3,173091623;39,95978133;11,95881733;15,84690674;29,62582031;49,31013244;6,862609497;47,31406318;375,5321868;70,56831727;34,09112157;56,30061738;53,88001888;1,238109605;0,943218319
21;311;10570,18366;6681,797868;190,942544;251,9944514;10,42111412;12,85668486;25,37605098;284,8085226;237,8891544;19,9455941;190,3817175;488,4160711;93,28406326;22,4093128;13,68310922;106,7712398;247,8102242;136,8799805;51,40103676;8,400951997;72,85650169;173,2194131;129,6891691;523,8456842;-40,58243206;1,120605601;133,5419557;0;56,55573674;334,6147657;32,83202078;4,364249987;2,869439458;21,40443818;16,42754779;26,06854168;5,886327829
21;321;5604,341428;1619,548386;12,39837051;131,1192867;501,5302524;110,0929283;432,945115;107,6248853;221,109056;22,13617436;18,14817638;56,63358087;23,82363305;143,9528492;141,007922;538,7599354;17,37123295;64,747609;355,4218942;9,943350121;34,85439306;13,71255634;23,58108735;45,32777873;269,5467071;-21,24694748;37,16954832;9,337714488;314,8057692;134,2430157;112,8785918;23,5358932;23,53218063;10,67517128;29,00828402;12,04790807;3,017138537
21;322;1247,865293;119,114066;40,72924017;17,43554424;40,00167752;28,89552067;23,23250745;0,70138173;65,3206135;45,88314882;45,00304294;18,71780767;40,52929146;15,78186895;4,797641723;122,9067739;0,752145299;55,24394505;4,633453253;17,02479504;10,83613929;47,60135023;15,74809188;2,402566683;76,74859838;43,28718421;38,97441441;145,773574;8,349309488;17,72264199;13,5992463;0,787331435;23,18974996;22,70053359;51,8734023;3,154363508;18,41232975
21;323;5414,137612;2771,025886;1,20749661;55,85912414;6,767522757;90,34749304;42,76497821;279,3449326;23,9253483;108,4128745;123,260111;170,2808006;1,780121437;99,55945382;176,878614;13,66537589;405,2565309;25,95887982;55,07077101;0,709481505;157,5160824;18,57148333;133,8986062;226,7230665;52,88709689;5,676729634;67,27347296;17,42609269;69,13969993;9,625955583;27,07364251;23,53539102;0;35,49872496;46,85537277;14,2287712;56,13162794
21;331;15777,34701;8622,170256;62,03295093;457,1792449;84,6190467;280,4633598;15,38377857;1,60611675;504,0249713;183,9618646;422,5208633;753,0661061;171,0086575;8,775425291;719,4511794;193,488912;26,40902282;509,2405066;107,8441689;348,9093852;438,5794079;89,19256678;38,94784053;4,928379294;425,8423763;182,9510844;559,292562;231,9718708;54,63636982;126,9124256;67,0312109;0,923895506;26,96593407;16,48809327;21,84310214;9,733548097;8,950530437
21;341;6728,088918;3257,2134;303,6302787;118,9277163;204,1846535;106,9913962;182,2543771;436,4866781;98,81234833;124,0182799;16,12315573;19,29953845;255,8448556;107,1133046;136,6049649;111,8007387;232,6814368;3,109573929;3,915835832;28,38469583;14,45174847;85,42224549;29,86086159;37,20995455;9,688937569;96,82284857;71,72868177;34,62759388;336,0715218;139,7621486;9,354903042;4,248181434;5,946509478;32,1149498;65,60988476;3,231060794;4,539657841
21;354;1063,572042;11,47140865;4,643748191;60,23676058;53,02493073;21,01181717;37,44247655;0,374042712;63,76267546;46,21826147;18,3862636;37,62854675;2,60570087;25,52631449;6,456077425;84,10501685;31,77795117;69,82251581;8,335989291;24,17252714;18,88640821;42,88993776;15,01863103;79,94992671;2,637049063;24,99820498;7,88331895;0;66,64380848;19,74179671;38,78687062;4,395478037;10,62688037;24,00189391;14,10900569;18,21679404;67,78301236
22;;779,6782273;33,7981033;33,94976031;18,30793203;3,809675154;9,739375173;23,09264861;4,432319534;13,07589739;43,97193054;15,70445416;42,60123597;16,8321063;5,084822057;32,07731106;41,11205203;1,081290256;39,64441308;2,85714693;1,451242849;3,129098559;17,5051062;45,96104177;16,4099717;17,02938542;4,920879294;41,55781789;13,88454195;31,67994348;22,346636;3,275108347;21,97223322;19,54485797;26,32010744;15,42086258;79,33852294;16,75839587
22;101;77446,00854;45377,32674;563,5020747;499,9117891;1736,203443;333,9472789;3,504799892;1463,619412;553,2633787;26,15356073;1606,750664;1090,455895;2260,70414;1389,686159;947,61878;41,00238121;1329,298919;110,1550793;616,5226217;25,11220046;418,1499512;226,5594172;2615,475765;2090,920016;520,6305988;10473,4831;18,96755446;6,842839823;808,7221093;105,8822255;5,962281208;47,59048856;23,95862244;16,69125055;65,20612555;22,30434709;3,922529173
22;102;6612,401607;3623,526157;190,1684652;23,6398855;24,44028609;196,5445836;65,91075084;308,0607709;41,87570499;46,00607982;15,04826148;41,07931878;15,00408315;131,8424085;162,4949621;304,7396432;180,9160735;9,930962562;37,55175209;5,456566632;79,48128623;243,8472231;27,76311045;34,65076611;33,98396986;20,82910529;77,42024658;9,146506662;310,3049543;173,1974909;25,22919928;0;56,43997422;35,1289624;20,88995958;21,14149139;18,71064464
22;103;960,9225182;156,2768823;0,754499209;57,50207336;16,6767744;6,808561491;98,2260614;28,0522852;55,92817109;14,09590253;74,65503482;22,02887255;9,55398823;17,5801038;0,565118595;25,42568089;2,126681806;17,13850503;21,94120163;25,48811395;35,61347325;2,900658488;4,0619973;11,89797752;3,983592014;42,24404147;8,910228317;9,748707372;5,32894886;12,67438204;33,91085996;18,20346943;67,66121032;4,854598596;17,73302167;1,799340002;28,57149933
22;111;13778,79155;876,9776093;644,4310312;867,038115;152,5190916;38,41862247;110,8523133;1315,134984;439,2689117;3,866047435;395,5550389;394,7033284;660,5259118;154,9391704;471,4500809;879,6612762;123,1400843;1549,418541;763,2663213;302,9905354;212,2202112;1,862514061;45,31716948;138,8539398;726,6618512;583,6981259;890,1848636;796,947594;22,08887494;45,94878876;4,28382287;48,91613391;23,41249457;29,56655833;13,28707383;39,00483183;12,37968356
22;121;82293,24207;38105,57096;2630,35752;1631,925954;3643,920593;1490,340576;539,0632804;97,25592803;265,7020329;1767,401322;1691,26614;1631,538861;3985,161687;348,4285085;1733,33172;994,8839577;2748,027536;986,6724616;764,3691842;1920,851152;777,9497684;1105,181711;3998,788744;2696,879539;938,5295264;448,7479015;2583,296716;1084,390403;1066,624144;199,7852427;286,0500138;18,68544165;18,03515721;18,35296549;53,19316476;12,15598285;10,52626502
22;123;5703,229178;2876,288108;99,07322222;74,54813072;22,72293709;122,5669317;258,0575747;158,8539791;118,2079221;43,97989987;166,7922504;20,79778941;55,89732899;78,91371425;53,66084907;46,50849053;186,2707768;145,5071347;17,20134303;168,1448423;234,2530077;9,115092387;71,84209656;117,8573845;77,93630452;12,0860191;27,60513593;68,35871346;63,87475488;120,7877966;11,54076689;14,83055773;59,27554769;43,81300338;53,53688556;1,004958219;1,517927437
22;131;4481,059717;2341,942918;106,2807656;2,77376862;14,69300921;94,51128508;195,0996831;73,74304454;88,30247149;181,9995547;190,9490099;10,64813406;80,09666493;13,91177395;114,1937481;36,48676292;18,19247201;37,27798899;183,2538643;7,177416144;2,868568803;11,47071904;7,422996324;5,865469682;31,44503533;119,6726271;34,03369825;273,1274951;52,0654618;0;1,90025157;53,78108863;56,37815936;19,58533714;8,837479052;3,527164913;7,543830222
22;141;16711,13066;10461,98193;9,335594822;379,6001637;47,96125421;85,65806254;350,1257132;201,7155881;107,7493465;77,33189438;20,68430018;5,237822112;180,0832425;413,0865464;8,247066766;280,339832;537,6836407;107,0382846;317,8112635;6,244192923;238,0150189;422,8994422;152,909105;275,0640398;507,1203214;132,4911513;1078,097636;181,7408727;-10,60015606;5,607669376;27,05850711;32,49843705;28,47013296;11,16287246;12,75845325;12,88970931;5,031701281
22;151;12483,39635;7877,619238;559,8988759;53,62205241;104,3411267;228,347345;191,1684762;55,95996283;158,7977097;16,45170724;34,31171681;1,447434417;182,4962532;41,48743368;451,7074521;75,12028458;245,9990839;3,781346343;42,82358281;77,06528821;223,2278487;14,19246252;155,0504695;167,9075461;744,8557198;22,91485733;113,7170386;55,19995439;379,7209763;46,11860204;16,16149708;5,398537829;41,61736699;61,51159206;3,111794992;23,87440228;6,369311203
22;161;1677,428347;172,9882089;39,00640094;9,856780091;8,656302172;6,852900292;31,12477538;21,63654206;211,8643066;39,21280366;41,10262674;7,501682945;84,89692472;31,5095774;9,06983585;74,47731734;45,64926667;81,75322188;82,70531006;91,24574563;83,24803463;11,47809987;26,67225146;5,414728517;4,8932071;27,41536654;58,99074508;5,933359987;0,913757057;76,33080528;46,86895978;68,01780071;21,04007848;74,93717304;5,546135518;41,7594208;26,85789426
22;171;11101,29003;7478,984104;5,197335661;58,25187119;27,77702772;19,93808621;18,5699503;69,48166305;20,69217438;11,30061969;57,5436014;17,95716672;21,40602535;2,129660515;14957,78621;1115,096269;20,93938242;36,66429985;6,350837415;21,13469365;4,461964918;-13226,27649;35,92034375;27,3984142;5,907227669;2,564683688;1,43780514;11,70824579;0,822264751;28,43270085;29,84383792;25,63951349;6,368745705;65,38627324;30,6574603;26,89914415;56,91691484
22;172;-2751,906643;-1603,55121;15,50062944;79,37523764;64,05580234;5,290496574;2,448572866;23,27727453;59,17925074;2,772339146;2,506567251;16,22946939;69,32174512;11,20697976;8,185822957;-1969,253858;31,53483758;83,03504635;32,55962696;2,179124335;65,59716429;0,915435177;2,121611145;19,65390072;26,50245797;19,9298111;5,285719484;43,53850165;6,103914405;11,87160945;0,347306893;0,421094112;36,26537628;46,27734074;0,385197141;4,93027586;22,09288561
22;181;3034,844895;110,7143545;345,3529638;-17,43999188;20,22422657;23,03259726;36,39474983;62,77602899;59,75868612;307,5137223;22,09840447;107,7615872;29,381899;0,245796895;40,82105009;219,8211355;-1,043894349;234,85927;132,787295;52,33536697;212,4878309;0,357812697;196,1307195;325,4037228;146,7934112;33,23496308;70,22373509;36,2704241;35,71426774;59,29969164;7,88132881;23,50433342;1,989520843;7,830920155;42,31971504;9,3409793;38,66627067
22;191;1898,784075;603,4899732;15,27953675;5,349237691;22,60608039;18,71145359;15,75029792;5,390118342;39,88188492;68,35435775;203,3968012;29,63937137;44,19420092;58,89474471;14,64509562;14,79730427;74,44404137;48,2808387;79,59221732;21,2249709;9,435668139;21,08921469;5,418607756;43,00648291;15,23402606;53,02854417;18,25067003;13,5641481;56,54021254;17,40216813;79,64032677;65,32834127;90,35815263;3,008663196;4,149569425;17,15272283;2,254029752
22;201;28777,46136;14529,35516;1025,895455;1009,538773;383,8051771;270,4957128;189,6061473;821,0546392;554,1657664;21,48557806;302,4858892;652,3827739;243,2092368;168,81055;978,5549801;476,989454;384,1248808;96,46208019;1403,678889;47,01825387;337,9069686;63,0533993;1581,22175;242,3873057;197,6888609;10,01046211;206,3670286;28,24103184;1864,918624;584,1805254;6,913818781;2,946365331;16,67106669;0,584683445;58,85302878;15,5917263;0,805309511
22;211;1684,732554;457,4042555;71,16228071;17,97877896;1,522444212;78,70593002;63,9149778;30,49171042;167,2049968;50,0208183;24,77465588;7,943887255;7,456973232;63,10276156;20,49064228;44,50164891;16,64923763;36,30163568;2,247613124;16,67505785;96,03439611;6,515832116;88,90097414;2,369123803;93,31083529;41,38073765;0;4,100952002;12,10753809;67,24738709;28,74784737;4,762311198;9,599780544;27,00507255;14,15898341;0,801029209;9,139447604
22;212;1469,679023;197,72669;109,1061428;47,53564335;9,030544505;20,63022761;10,53779319;7,706322183;61,69207584;7,509832943;116,8587602;69,90629676;24,05547212;108,9010711;6,028614804;4,199948284;42,83304084;28,9903931;2,347879155;179,6645261;2,917634276;5,409282249;56,54332659;42,20255527;37,39882659;21,51509388;0,27548259;41,49746811;9,248152067;35,86023325;18,56873544;5,6456493;24,99363568;17,19337102;52,82735707;23,29580989;19,02513507
22;213;1312,44182;249,1786294;35,5535275;2,725582335;95,11958952;12,8847318;2,908766215;12,24399268;7,485841639;69,41094466;2,363639696;20,19304323;2,672978151;38,17048514;55,63495711;17,61296136;30,92043063;0,67054095;2,356618835;1,122736701;35,18425115;54,48564746;19,20262776;91,79107061;54,34830503;3,116095839;83,98821699;53,31817503;7,878615522;30,04746675;43,03023845;4,522745764;41,54376352;66,58275328;0,237442541;3,630725963;60,3036811
22;214;857,2710142;128,5914348;39,94675839;10,04845917;23,48153413;5,154442938;7,630583035;24,75448349;8,675528179;19,38271223;21,16803437;34,88295377;49,46515141;13,66536046;28,85295243;8,418460927;14,63878364;13,65728205;68,39621335;17,67568243;2,847669154;18,35891545;5,290480949;44,88560044;2,84339068;25,19328761;26,18715822;98,62616051;7,707745276;10,04043183;0,444872868;6,077815249;6,401868505;41,03632366;8,425824303;9,763965899;4,652692367
22;222;718,765552;19,39995969;2,834284711;6,535188059;27,39344162;1,443504881;15,85408037;3,947522309;12,108901;74,0526383;5,32973982;27,80417248;3,894926411;9,439104366;16,51760251;18,30471749;29,39991768;17,3544154;53,19055971;14,42444323;0,616334474;47,94869061;6,923845048;86,04693288;1,294461701;17,94290195;83,24094072;6,660410633;6,242233853;15,65333558;11,93742952;20,61824913;6,006973239;0;25,22437862;12,38711742;10,79219654
22;224;1865,188249;404,7527982;111,7516738;63,74025822;65,19898273;2,188465289;46,23651902;40,89099105;7,347887821;10,89930638;17,49167143;68,16998176;11,79132446;17,69776081;37,37386686;65,48609094;28,72520228;10,03906293;147,4278296;32,07409049;53,11615735;31,40769432;161,1522648;-8,401261106;24,59416334;42,10165498;43,169858;8,743829628;10,33064695;96,46052269;68,41227281;2,986274798;1,465352814;0;75,89211079;27,95010594;36,52283646
22;225;1043,297605;19,67238988;47,23306764;23,3150764;14,14095709;10,42571489;26,68453341;36,9683138;30,45125587;20,76699479;35,93770506;5,026168851;7,421929408;23,25707492;11,78756313;11,75195355;20,66782094;20,83090851;47,95300993;15,97995552;27,7871401;28,91841293;31,89022415;37,50870188;18,06790651;38,53225797;70,6977595;77,78458647;128,372548;5,872677146;5,175163445;3,589133948;22,07629368;49,62159153;32,70837529;0,787841986;33,63459724
22;231;1074,846511;9,442019327;4,14178865;3,08467002;3,729659996;35,16132974;5,480230072;38,73412061;33,24316868;2,130154525;45,55720023;3,653141009;1,381575037;2,110860699;229,1522698;19,06295454;33,90839275;2,248391225;21,93354566;20,98804372;36,2220242;13,30340361;88,25516187;0,649526616;0,653206199;65,11529981;58,41309968;22,95205149;16,96619523;121,2313952;46,67541276;14,60313636;4,854758066;0,129870194;22,54709782;22,8540884;24,27726731
22;233;879,1942485;86,81225106;13,03354787;21,76030638;9,566925089;7,463265375;52,53483603;9,116060774;5,578101191;39,8743585;3,846441833;43,62872108;14,06442715;0;15,24319301;0,386505254;16,86517497;14,77691864;4,392029305;8,14067424;27,00913073;0,038349951;38,05162682;6,552503856;9,21132207;9,733294935;38,61432089;5,514268783;6,411871113;30,66554945;46,91808376;39,02801791;39,73555549;40,45697555;62,97755791;62,83822443;48,35385707
22;234;918,3737216;52,40173676;25,03366461;18,06549207;33,10125062;0,482083664;79,37498035;43,08579587;40,04662519;18,94882459;12,24588181;47,72100702;0,984213103;7,174196095;1,285194882;39,96668989;16,75931092;28,0429655;8,630349985;8,29618017;47,34953657;7,893597295;2,796789479;1,480856145;9,92052099;70,27304609;46,23518986;38,01791004;9,154051095;23,90271555;18,41212718;33,2864623;56,87915264;17,30865715;34,23030832;7,673963007;11,91239474
22;241;5188,48052;2578,337098;181,4447192;68,37819955;29,31651255;21,82660874;189,3621733;18,17145654;49,80134773;26,8743152;14,31959406;5,232467323;543,7008323;9,573466726;50,50073119;54,52796406;40,8990549;58,24426186;44,32208152;10,35351518;14,58173886;231,3395204;11,13966994;370,339131;105,3856926;0,045020684;278,7271509;10,03734101;14,96309046;9,547295916;21,99218045;5,535086876;0,939720192;16,28871004;43,06050346;2,810541209;56,56172624
22;301;1012,61158;244,9871165;2,686013154;5,968558278;19,69482479;4,152717131;19,73252613;42,32949919;16,87167152;10,60204386;36,47823016;11,94419118;3,241425065;57,76801931;9,566059873;2,80060383;7,250102432;11,17789408;65,06791565;17,89650376;43,81984383;0,371576454;54,2607656;23,59735793;0,741760759;36,41138432;31,07314491;24,79363291;14,33038789;11,83839046;69,776479;29,89280589;14,13773255;18,35099262;11,12169008;30,69728789;7,180431111
22;311;1382,294419;455,524052;190,6959489;1,219371038;52,61169004;24,68036476;1,948540884;62,55650438;-84,91164374;25,2491297;18,77532017;86,66143576;26,51741051;30,06997989;20,32814501;45,46355368;8,526700042;3,318920322;18,12322376;88,23192169;0,534025675;32,07917194;0,507962926;8,269941729;2,202069688;45,00576277;19,42567562;15,71275646;9,366852663;27,1650533;10,56351146;13,12477092;21,41207547;66,97782341;8,907669628;20,53414418;4,914582532
22;321;1377,667583;158,989497;53,52024823;27,15428404;5,907130853;4,754614875;6,427436358;31,33586931;10,68711614;0,043864889;1,721577112;12,1649405;70,45342914;45,19730921;0,436705138;104,17441;46,89716123;3,661874832;11,98527566;97,76367342;0;10,65435497;0,907042328;47,69314961;65,72001717;39,1322947;72,06633665;92,78871226;2,968822929;39,44384157;22,09763677;74,27339293;64,61233237;30,58180815;0,272327189;73,59233268;47,58676328
22;322;1166,185605;124,6048424;33,15320113;53,32487526;43,42152949;56,6993137;48,62938184;40,12482523;17,08562919;15,08119082;27,81956062;138,100506;12,6162839;2,15689505;2,216593247;3,25503794;9,549276398;86,87475467;0,349016114;15,17459576;33,41897508;35,32530185;64,88663975;84,0471701;31,65124754;59,20693616;18,67672182;2,604802884;27,00860444;5,140354079;2,368649319;28,68040488;0,862494549;1,520131378;23,16964677;10,8896783;6,490537164
22;323;3932,493247;2082,464676;97,14415;13,04223341;0,911694542;94,58155022;5,978777198;32,78939313;5,200271589;32,08131446;165,9903829;17,13969504;16,51398226;11,9829778;41,32927921;33,43746294;98,52250391;48,78616431;13,08296514;68,67952738;8,312782445;10,50236308;13,0149305;44,9357588;18,85043938;64,33849702;76,54691349;176,2364396;87,43777764;227,8246248;120,9382097;25,07610347;29,84263594;75,35456608;39,53022077;17,47965197;16,61233012
22;331;4675,110189;2438,004582;14,25946254;21,5597018;9,282590301;55,63710863;14,7846725;19,93750702;18,03724556;140,6657844;353,2187078;9,481358208;3,217750709;4,15325154;8,335932875;21,08797299;348,3189243;16,94756659;84,34880725;49,39781485;3,095784209;5,97697425;470,8503546;168,5357196;5,479281246;67,73092908;84,84290146;10,82444019;38,19826573;0,630709065;27,60411149;15,97846119;2,81436873;14,39808528;56,71233798;33,26431849;37,49640487
22;341;2477,042803;944,0844005;1,95542197;2,628175265;10,80300278;162,6554706;57,5504572;26,09132853;26,92134992;7,752557075;8,530231555;183,6855434;232,2522693;72,65802584;10,85148179;15,70920144;65,16988681;14,78981475;34,39281151;44,98978291;119,5284953;7,752410729;28,49300647;10,65071136;27,15483751;2,747713033;50,40031161;96,04642521;2,464544627;20,71824357;3,266192927;45,21878989;32,72674979;23,45295148;3,489541937;33,72913891;45,73152521
32;;945,9480692;34,32644716;6,950190862;8,984811577;23,25221178;12,71698932;4,691077319;30,11216911;0,586099559;41,35786034;13,43381123;78,77700939;23,1758255;22,57591859;26,86841585;32,3177859;51,90040253;32,90003049;9,504344844;77,17023462;22,40889028;22,92338509;22,86606225;38,07586343;60,84914957;2,158945681;9,212760342;2,277128361;24,90848244;0,691012643;0,196785935;8,668931568;35,67573273;62,51461246;41,6244323;48,2785573;11,01570087
32;101;38256,71371;16855,68572;1911,128137;46,73674415;526,9813301;1433,355122;1200,271646;2,879219832;16,686299;1,35926667;3,545626631;60,4044369;2980,627954;73,76736526;651,5864942;1252,132878;985,6425471;1912,330817;0,638710186;45,15125519;652,4642886;771,1034452;1596,516161;31,08224921;128,9022349;-362,4362955;1110,013288;795,3363904;47,609233;3207,803532;78,74740204;41,07975135;38,09193867;4,256563573;35,06875095;56,35731642;63,80588844
32;102;2350,382679;82,34951015;131,1820325;174,8018822;57,25928486;86,48463143;61,26434989;75,41969768;69,73697436;6,400629556;28,57729466;366,3863182;43,84430613;49,52422848;110,5431931;1,198356054;36,07087592;59,83438518;0;148,4355897;90,64004627;10,4494384;34,04551266;22,22907479;277,4387012;2,657305071;4,499673404;78,77444954;129,8291985;0;6,761208361;19,77312456;9,64279579;7,336173553;48,83687889;1,988396617;16,16716142
32;103;45003,26912;29098,98722;916,1155066;576,647383;34,5179002;894,2107338;522,4417486;477,1134229;1749,771034;22,66570836;250,7311144;390,3407277;418,4518421;3,612882096;40,42978497;1470,586306;569,7163323;44,18591042;676,7859265;1648,460234;606,3667349;207,3705971;314,269558;926,8851006;651,2636635;172,6785384;534,1987831;399,7764625;696,5276973;547,2102911;22,15891184;36,53270378;31,29297653;6,077532063;0,634909206;4,530306236;39,72263136
32;106;2299,861786;639,1917477;24,90053021;55,39543168;5,241375774;16,76048208;50,96861049;6,235575277;33,78041694;0,960552435;28,50597823;2,267706993;22,44423901;81,77320223;12,50924601;9,337028321;7,301161882;26,16168183;18,57647886;1,034068216;15,64211717;28,31723484;0,458295841;14,4720867;43,20215375;49,83211225;51,8148733;20,16639954;842,1691334;24,92549549;44,51670924;71,64967815;1,128557861;1,874965095;41,07338038;5,049718747;0,22336044
32;111;7270,674085;3784,377876;28,24627966;1353,166003;16,26537516;8,71635179;35,31383109;170,5625993;74,45730167;26,60053323;463,6664563;54,66960209;5,584957718;101,6341452;289,899282;71,53503771;27,81556089;4,929326688;124,7581407;61,37935105;3,118274773;20,22515929;4,238024111;18,91788562;11,53951579;22,30698971;39,14791377;196,019678;14,34899688;26,52529604;25,65527881;39,06527414;42,15404593;78,82839897;10,40459139;8,578772227;6,021977879
32;121;10606,43946;3682,023143;301,1506708;50,05842245;130,4994639;102,8340473;62,80405877;617,5450892;17,33859591;20,55676078;517,9675666;198,8900381;38,08317702;73,8715417;429,0526427;610,2211157;166,237865;461,6291599;31,55535048;568,9038085;152,6611793;98,34185145;33,93276979;368,1914097;487,5604638;178,2226287;0,40453412;53,24327652;460,2765413;68,35780556;404,7161966;10,21796911;22,51105774;27,258325;71,64403895;0;87,67689693
32;123;6128,470077;3555,342537;17,62716638;0,992025134;120,8139561;41,92073197;1,533947935;167,3997753;-12,07421696;35,45398276;19,05636013;226,7099671;105,4959123;0;12,83096915;29,8790022;26,17419441;51,62174578;14,26974563;52,7983556;38,59960466;149,3705715;106,8172277;62,97963987;93,75987078;7,508240599;83,79511672;572,8583626;137,4725467;205,6826258;28,25985193;3,513406099;9,952084131;0,000230976;17,65589666;92,80086288;49,59777921
32;131;4057,416546;42,47430088;131,6887755;170,7925373;30,45522461;-131,3353389;85,66764433;284,456143;2,690832185;85,91225781;10,2237861;77,83525836;95,65760313;51,67568153;174,1899458;568,1678358;337,21586;123,3612533;352,8735511;416,0113391;19,46091237;2,499375982;187,3351596;78,48886327;170,6434087;139,7065941;69,76992045;30,74789071;168,5318801;69,97975494;55,11151384;6,729127585;0;96,8564735;8,010642572;37,97890218;5,551635481
32;141;15389,02373;2017,690084;36,99040602;318,1900974;656,2641094;9,372748844;879,2672817;233,3300188;916,1533928;44,06134968;998,6238558;764,1324013;287,8086992;850,9933032;188,9928107;338,5096031;243,2216658;1209,001951;337,7981472;194,1557392;932,0565828;361,8342398;274,793984;191,4241807;468,1889179;125,0299987;76,12630589;339,3260396;816,5451853;1043,754328;84,75554627;15,72218952;27,29961577;0;9,55165604;24,31493549;73,74236161
32;151;27701,15761;13838,53643;127,404925;1234,611611;41,29773227;339,9600522;862,1677284;437,5314241;1550,838478;116,5013548;55,23344279;1153,261855;329,8441537;714,7901231;143,2157897;1317,002733;605,7526337;189,1942543;528,1148712;271,5106723;768,386109;260,2943346;31,49833986;53,25776189;202,1902211;117,8822767;15,09384567;724,7422225;1309,6083;254,1125384;3,283973072;9,285072069;33,72059629;10,50101614;31,24686187;1,103497882;18,18037445
32;161;6027,683045;2726,378312;34,05308598;65,35712365;43,27336001;17,10623281;206,7624488;269,5024908;36,7894281;41,71671267;38,65567131;0,538325222;46,7784142;31,32562639;4,935357812;10,37289451;823,3456939;23,45127216;85,38892003;422,2394867;-207,1596443;49,79804671;59,96020101;320,2831768;183,4146883;228,0122031;65,57652506;8,759663464;116,4754658;41,19429178;69,56574212;4,090673367;3,275969033;49,66920839;26,73881144;30,74323832;49,31392819
32;162;2192,575396;292,3897912;477,6802876;27,40588107;441,3918091;10,19344017;21,6129813;0,726880528;0,70732688;14,47561133;47,68510972;57,09964882;20,46500398;65,33050511;45,00715008;42,92704179;69,57538154;3,727216674;3,202963694;1,841773174;19,91287822;66,87261215;47,46701169;95,46588389;3,936204362;20,12600813;3,39096401;1,801084771;1,238198503;63,67263707;16,58527557;26,75638857;46,44135209;0,697201282;13,75433969;92,09152041;28,92003179
32;171;23431,64856;8950,492335;79,41645916;6,563699023;7,804763764;65,36469457;29,53407526;0,061995021;38,29618842;11,10295652;24,7146677;53,78077878;28,42962974;12,84081814;38,5933051;25,77853723;53,80197336;56,92176609;6,664512946;37,14085171;29,37271184;1,61824809;38,43896551;56,24041106;59,73972278;25,77275482;13544,44596;15,31596324;0,429638593;3,066452176;32,17018013;8,076067495;13,02321663;19,08258725;2,229794553;36,64157187;18,68031095
32;181;2285,453473;268,8257298;72,94101173;156,9822092;5,874774567;5,582219737;2,695316506;27,99015406;123,2937201;0,640028663;36,916091;83,10574943;106,6191348;22,85012787;84,85153378;49,33870703;9,880860705;62,73088608;15,92746695;29,32384658;75,73202724;8,376404278;124,4107883;182,2948088;92,84422842;8,833856442;32,19239618;170,8009965;27,68145343;119,1359362;42,66223598;13,53119103;27,62510035;26,58867332;72,33443152;48,99896388;45,04041296
32;191;874,8402424;20,20477105;13,50702323;29,80408651;36,9944045;49,1353218;1,142814661;11,45629581;46,99641073;19,61519126;16,11915827;91,39964295;15,41153162;27,15259897;0,05458776;3,295295981;47,47511862;25,41594018;0;29,9692137;40,80127037;21,77272316;4,213482808;5,563655503;4,15409054;28,34923021;11,90962813;7,413922969;74,71949123;9,407699619;60,97900487;20,54686083;17,84714126;28,20926568;27,21759822;18,10259672;8,483172638
32;201;3917,027599;1280,909196;25,33488449;187,650693;103,2571887;11,01807996;74,40307999;18,84925736;153,2818513;16,68320489;455,0665582;224,0083503;23,00162793;93,76153521;121,9493442;22,18637624;144,3584396;64,04449899;55,5922138;25,81178224;40,98115251;27,97708432;302,6483144;9,593059634;18,76282285;12,75340252;89,36365198;32,27060704;63,3452807;129,8690878;24,80156985;30,26174811;6,934332829;1,183418232;1,819461855;21,58328012;1,711161928
